Unnamed: 0,avg_logisticLasso_mu,F1_avg,AUC_avg,Precision_avg,Recall_avg
mutation_AKAP13,avg_logisticLasso_mu,0.972974,0.996962,0.975933,0.975045
mutation_RYR3,avg_logisticLasso_mu,0.970481,0.990719,0.972972,0.971732
mutation_FASN,avg_logisticLasso_mu,0.971211,0.997389,0.974433,0.973371
mutation_MED12L,avg_logisticLasso_mu,0.970661,0.996771,0.97264,0.972531
mutation_SLIT2,avg_logisticLasso_mu,0.973973,0.995858,0.976838,0.975868
mutation_LRRIQ1,avg_logisticLasso_mu,0.972957,0.98843,0.975836,0.975059
mutation_ASCC3,avg_logisticLasso_mu,0.969601,0.983192,0.973434,0.972541
mutation_CNTNAP4,avg_logisticLasso_mu,0.963056,0.986586,0.968657,0.966701
mutation_INVS,avg_logisticLasso_mu,0.974326,0.987804,0.976245,0.975889
mutation_FRYL,avg_logisticLasso_mu,0.962868,0.988472,0.968661,0.966719
mutation_FN1,avg_logisticLasso_mu,0.973599,0.989915,0.976666,0.975885
mutation_SCN5A,avg_logisticLasso_mu,0.976686,0.996308,0.979002,0.978371
mutation_KIAA1109,avg_logisticLasso_mu,0.978593,0.993191,0.979967,0.979205
mutation_COL6A5,avg_logisticLasso_mu,0.969176,0.987922,0.97289,0.971705
mutation_ATP10A,avg_logisticLasso_mu,0.975763,0.991245,0.978472,0.977524
mutation_MAP1B,avg_logisticLasso_mu,0.981505,0.995753,0.982947,0.982538
mutation_PTPRS,avg_logisticLasso_mu,0.974371,0.985777,0.975875,0.975868
mutation_OTOGL,avg_logisticLasso_mu,0.975806,0.992422,0.978274,0.977538
mutation_TRAPPC9,avg_logisticLasso_mu,0.972046,0.991186,0.974963,0.974225
mutation_SCRIB,avg_logisticLasso_mu,0.973829,0.996757,0.976588,0.975889
mutation_MT-CO1,avg_logisticLasso_mu,0.964009,0.991853,0.969184,0.967566
mutation_RP11-1055B8.7,avg_logisticLasso_mu,0.983454,0.99854,0.984632,0.984191
mutation_FNDC1,avg_logisticLasso_mu,0.970008,0.99453,0.97421,0.972517
mutation_LRP2,avg_logisticLasso_mu,0.978651,0.99683,0.979946,0.979201
mutation_KIAA0947,avg_logisticLasso_mu,0.973195,0.980602,0.975339,0.975045
mutation_SMG1,avg_logisticLasso_mu,0.97113,0.996684,0.974669,0.973368
mutation_ZNF318,avg_logisticLasso_mu,0.976534,0.998837,0.979002,0.978375
mutation_RERE,avg_logisticLasso_mu,0.971163,0.99667,0.973941,0.973389
mutation_FLNA,avg_logisticLasso_mu,0.970938,0.993131,0.974442,0.973361
mutation_PPP1R3A,avg_logisticLasso_mu,0.970349,0.998878,0.973452,0.972538
mutation_PCNX,avg_logisticLasso_mu,0.979666,0.990275,0.981582,0.980847
mutation_ABCA7,avg_logisticLasso_mu,0.977122,0.995986,0.978705,0.978371
mutation_CIT,avg_logisticLasso_mu,0.978756,0.996804,0.980597,0.980031
mutation_CACNA1G,avg_logisticLasso_mu,0.970225,0.989953,0.97383,0.972538
mutation_PKHD1,avg_logisticLasso_mu,0.973417,0.996437,0.975144,0.974219
mutation_OBSCN,avg_logisticLasso_mu,0.989068,0.997776,0.989402,0.989198
mutation_NBEAL2,avg_logisticLasso_mu,0.960591,0.992423,0.966644,0.965066
mutation_MYO3A,avg_logisticLasso_mu,0.971189,0.995344,0.97415,0.973375
mutation_ZNF804A,avg_logisticLasso_mu,0.966159,0.994344,0.969922,0.969198
mutation_ANK1,avg_logisticLasso_mu,0.973119,0.997711,0.97596,0.975028
mutation_ARAP2,avg_logisticLasso_mu,0.969157,0.991434,0.973184,0.971691
mutation_ADAMTS2,avg_logisticLasso_mu,0.970253,0.990235,0.973632,0.972538
mutation_GSE1,avg_logisticLasso_mu,0.968699,0.98557,0.972104,0.971708
mutation_EXPH5,avg_logisticLasso_mu,0.95991,0.993595,0.965967,0.964232
mutation_MYH9,avg_logisticLasso_mu,0.969397,0.99349,0.972614,0.971708
mutation_MAST4,avg_logisticLasso_mu,0.970994,0.999,0.974531,0.973371
mutation_DNAH11,avg_logisticLasso_mu,0.96802,0.992986,0.970408,0.969219
mutation_SIPA1L2,avg_logisticLasso_mu,0.970267,0.995653,0.973676,0.972535
mutation_FER1L6,avg_logisticLasso_mu,0.982451,0.99728,0.983725,0.983371
mutation_MYH14,avg_logisticLasso_mu,0.973,0.989239,0.976165,0.975024
mutation_ITGB4,avg_logisticLasso_mu,0.97779,0.989629,0.979901,0.979194
mutation_ALK,avg_logisticLasso_mu,0.971037,0.995477,0.974088,0.973364
mutation_MYH7,avg_logisticLasso_mu,0.968097,0.998536,0.971922,0.970861
mutation_SRCIN1,avg_logisticLasso_mu,0.963181,0.997266,0.968855,0.966698
mutation_DISP1,avg_logisticLasso_mu,0.970267,0.985215,0.972918,0.972559
mutation_MYH15,avg_logisticLasso_mu,0.973805,0.991935,0.976042,0.975875
mutation_HIVEP3,avg_logisticLasso_mu,0.978495,0.992339,0.980818,0.980028
mutation_RELN,avg_logisticLasso_mu,0.978812,0.998292,0.979741,0.979191
mutation_CDH10,avg_logisticLasso_mu,0.972021,0.989439,0.975365,0.974198
mutation_NAV2,avg_logisticLasso_mu,0.964977,0.979986,0.969604,0.968396
mutation_NCKAP5,avg_logisticLasso_mu,0.970077,0.994347,0.973834,0.972535
mutation_ASTN2,avg_logisticLasso_mu,0.969278,0.988125,0.973251,0.971691
mutation_PRRC2B,avg_logisticLasso_mu,0.972936,0.99048,0.975974,0.975038
mutation_SDK2,avg_logisticLasso_mu,0.981359,0.995362,0.982995,0.982531
mutation_ERBB4,avg_logisticLasso_mu,0.972335,0.991347,0.975923,0.975055
mutation_SLX4,avg_logisticLasso_mu,0.961892,0.983278,0.967425,0.965892
mutation_HRNR,avg_logisticLasso_mu,0.967616,0.986393,0.972913,0.971719
mutation_CNTN5,avg_logisticLasso_mu,0.966393,0.995911,0.971799,0.970041
mutation_AHNAK,avg_logisticLasso_mu,0.974192,0.995703,0.975822,0.975052
mutation_ADAMTSL3,avg_logisticLasso_mu,0.967325,0.9959,0.971739,0.970031
mutation_RIF1,avg_logisticLasso_mu,0.96896,0.987788,0.972434,0.971725
mutation_SCAF1,avg_logisticLasso_mu,0.971008,0.996568,0.974555,0.973368
mutation_PCDH10,avg_logisticLasso_mu,0.971958,0.99238,0.975209,0.974205
mutation_ZNF638,avg_logisticLasso_mu,0.975813,0.988374,0.978146,0.977548
mutation_DOCK3,avg_logisticLasso_mu,0.975869,0.998275,0.978298,0.977535
mutation_PXDN,avg_logisticLasso_mu,0.964246,0.996708,0.968831,0.967545
mutation_NCOA6,avg_logisticLasso_mu,0.970742,0.994152,0.974231,0.973396
mutation_MAP2,avg_logisticLasso_mu,0.965043,0.995617,0.970014,0.968378
mutation_ZFPM2,avg_logisticLasso_mu,0.971062,0.985153,0.974353,0.973375
mutation_DNAH7,avg_logisticLasso_mu,0.987387,0.999104,0.987609,0.987524
mutation_RTTN,avg_logisticLasso_mu,0.98133,0.997721,0.983163,0.982531
mutation_HIVEP1,avg_logisticLasso_mu,0.976016,0.996117,0.977986,0.977528
mutation_SBNO1,avg_logisticLasso_mu,0.978632,0.992152,0.980613,0.980048
mutation_BRINP3,avg_logisticLasso_mu,0.972011,0.998008,0.975298,0.974194
mutation_LOXHD1,avg_logisticLasso_mu,0.966935,0.994739,0.971347,0.970041
mutation_TNC,avg_logisticLasso_mu,0.965533,0.982204,0.969173,0.968375
mutation_MT-ND2,avg_logisticLasso_mu,0.960722,0.9963,0.966991,0.965086
mutation_F5,avg_logisticLasso_mu,0.969167,0.994113,0.972305,0.971708
mutation_GRIN2B,avg_logisticLasso_mu,0.977787,0.991153,0.979891,0.979191
mutation_ZNF208,avg_logisticLasso_mu,0.976669,0.997437,0.979266,0.978358
mutation_HERC2,avg_logisticLasso_mu,0.976949,0.994089,0.978105,0.977538
mutation_TTC28,avg_logisticLasso_mu,0.972024,0.98448,0.975113,0.974208
mutation_THADA,avg_logisticLasso_mu,0.968092,0.993763,0.971898,0.970892
mutation_PHRF1,avg_logisticLasso_mu,0.958381,0.997145,0.965884,0.963382
mutation_TRPS1,avg_logisticLasso_mu,0.971939,0.995424,0.975169,0.974205
mutation_SPTBN4,avg_logisticLasso_mu,0.968342,0.973321,0.971797,0.970861
mutation_MUC22,avg_logisticLasso_mu,0.966757,0.985381,0.97144,0.970052
mutation_FREM1,avg_logisticLasso_mu,0.973684,0.989166,0.976246,0.975892
mutation_SETX,avg_logisticLasso_mu,0.968283,0.997737,0.972823,0.971722
mutation_GPR179,avg_logisticLasso_mu,0.977495,0.985326,0.979814,0.979212
mutation_KIF26A,avg_logisticLasso_mu,0.976943,0.9929,0.979093,0.978361
mutation_KRAS,avg_logisticLasso_mu,0.988225,0.997632,0.988401,0.988354
mutation_TRIOBP,avg_logisticLasso_mu,0.96416,0.993294,0.968436,0.967559
mutation_ADAMTS16,avg_logisticLasso_mu,0.962526,0.981393,0.968848,0.966708
mutation_GTF3C1,avg_logisticLasso_mu,0.967842,0.998536,0.97254,0.970878
mutation_GLI2,avg_logisticLasso_mu,0.961637,0.994881,0.967772,0.965882
mutation_SOGA2,avg_logisticLasso_mu,0.979622,0.992229,0.981158,0.980861
mutation_PCNXL2,avg_logisticLasso_mu,0.962129,0.98207,0.96678,0.965858
mutation_TIAM1,avg_logisticLasso_mu,0.973202,0.996571,0.976853,0.975868
mutation_PLXNA1,avg_logisticLasso_mu,0.969051,0.995304,0.973379,0.971687
mutation_OBSL1,avg_logisticLasso_mu,0.973777,0.995636,0.976569,0.975868
mutation_TRPM6,avg_logisticLasso_mu,0.958385,0.990114,0.965493,0.963378
mutation_LAMA1,avg_logisticLasso_mu,0.979359,0.996015,0.980775,0.980055
mutation_ITPR3,avg_logisticLasso_mu,0.969313,0.98459,0.973847,0.972541
mutation_MECOM,avg_logisticLasso_mu,0.978638,0.995978,0.98074,0.980021
mutation_FRY,avg_logisticLasso_mu,0.973479,0.982716,0.976639,0.975878
mutation_ADAMTS18,avg_logisticLasso_mu,0.974798,0.999412,0.977142,0.976719
mutation_NIN,avg_logisticLasso_mu,0.973619,0.997113,0.97697,0.975858
mutation_TRPM2,avg_logisticLasso_mu,0.977582,0.991374,0.97975,0.979205
mutation_PLXNB2,avg_logisticLasso_mu,0.971276,0.997079,0.974161,0.974232
mutation_CTNND2,avg_logisticLasso_mu,0.970013,0.988205,0.974162,0.972528
mutation_CTNNA2,avg_logisticLasso_mu,0.964838,0.995749,0.969073,0.968392
mutation_PTPRB,avg_logisticLasso_mu,0.979698,0.996786,0.981405,0.980861
mutation_DNAH8,avg_logisticLasso_mu,0.980344,0.997753,0.981798,0.980858
mutation_ZNF462,avg_logisticLasso_mu,0.964785,0.997145,0.970613,0.968358
mutation_SORCS1,avg_logisticLasso_mu,0.971849,0.998217,0.975059,0.974219
mutation_ARHGEF17,avg_logisticLasso_mu,0.973896,0.9907,0.976749,0.975868
mutation_KIAA1429,avg_logisticLasso_mu,0.964902,0.982056,0.969763,0.968392
mutation_ALPK2,avg_logisticLasso_mu,0.968279,0.978975,0.973243,0.971705
mutation_PPP1R26,avg_logisticLasso_mu,0.978813,0.992686,0.980303,0.980024
mutation_LTBP1,avg_logisticLasso_mu,0.972115,0.989063,0.975131,0.974201
mutation_RIMS1,avg_logisticLasso_mu,0.973018,0.997426,0.975551,0.975028
mutation_OTOF,avg_logisticLasso_mu,0.9534,0.98732,0.962555,0.960055
mutation_SPTB,avg_logisticLasso_mu,0.976331,0.995391,0.978665,0.978385
mutation_MDN1,avg_logisticLasso_mu,0.975401,0.998365,0.977053,0.976715
mutation_ASTN1,avg_logisticLasso_mu,0.968558,0.987363,0.973215,0.971698
mutation_DMXL2,avg_logisticLasso_mu,0.977019,0.994642,0.978494,0.978358
mutation_KIAA1009,avg_logisticLasso_mu,0.976014,0.993287,0.97914,0.978382
mutation_DLG5,avg_logisticLasso_mu,0.971782,0.996325,0.974697,0.974215
mutation_KIAA1244,avg_logisticLasso_mu,0.966762,0.987828,0.970784,0.970055
mutation_ITPR1,avg_logisticLasso_mu,0.975816,0.997505,0.977908,0.977535
mutation_PLCH1,avg_logisticLasso_mu,0.971458,0.993267,0.975496,0.974205
mutation_HCN1,avg_logisticLasso_mu,0.972826,0.994892,0.975942,0.975048
mutation_ANKRD17,avg_logisticLasso_mu,0.95884,0.982373,0.965832,0.964239
mutation_ANKRD36,avg_logisticLasso_mu,0.963794,0.995515,0.968755,0.967569
mutation_LAMA5,avg_logisticLasso_mu,0.974945,0.997286,0.976466,0.975889
mutation_LRP1B,avg_logisticLasso_mu,0.978273,0.997272,0.978797,0.978382
mutation_MAGI1,avg_logisticLasso_mu,0.960447,0.993782,0.966921,0.965045
mutation_MYH3,avg_logisticLasso_mu,0.9775,0.994888,0.979455,0.979205
mutation_POLE,avg_logisticLasso_mu,0.975752,0.991268,0.978398,0.977541
mutation_ABCA3,avg_logisticLasso_mu,0.976677,0.993962,0.979086,0.978364
mutation_ADGB,avg_logisticLasso_mu,0.970036,0.996631,0.973254,0.972535
mutation_EPHA6,avg_logisticLasso_mu,0.97637,0.993815,0.979819,0.978351
mutation_EPG5,avg_logisticLasso_mu,0.971079,0.996298,0.974418,0.973371
mutation_TMEM132D,avg_logisticLasso_mu,0.978706,0.993179,0.980586,0.980031
mutation_SBF1,avg_logisticLasso_mu,0.972313,0.99051,0.975602,0.975055
mutation_NWD1,avg_logisticLasso_mu,0.970798,0.996088,0.974233,0.973389
mutation_DNAH17,avg_logisticLasso_mu,0.976941,0.997261,0.978149,0.977531
mutation_DMBT1,avg_logisticLasso_mu,0.977271,0.99886,0.980375,0.979184
mutation_GRM1,avg_logisticLasso_mu,0.971023,0.985474,0.974349,0.973378
mutation_COL4A4,avg_logisticLasso_mu,0.969957,0.996359,0.97364,0.972538
mutation_MYT1L,avg_logisticLasso_mu,0.974839,0.991162,0.977895,0.97668
mutation_ZZEF1,avg_logisticLasso_mu,0.971712,0.988831,0.975353,0.974198
mutation_PLXND1,avg_logisticLasso_mu,0.97271,0.986818,0.976181,0.975035
mutation_TEX15,avg_logisticLasso_mu,0.96686,0.996185,0.971369,0.970045
mutation_SCN11A,avg_logisticLasso_mu,0.975803,0.985092,0.978448,0.977524
mutation_ATG2A,avg_logisticLasso_mu,0.980737,0.981446,0.982983,0.982541
mutation_SETD2,avg_logisticLasso_mu,0.974472,0.992367,0.977477,0.976712
mutation_DNAH9,avg_logisticLasso_mu,0.969702,0.993004,0.972661,0.970864
mutation_SCN4A,avg_logisticLasso_mu,0.976507,0.989943,0.979261,0.978358
mutation_ANKRD12,avg_logisticLasso_mu,0.965635,0.997521,0.970399,0.969239
mutation_COL14A1,avg_logisticLasso_mu,0.974523,0.996132,0.977773,0.976701
mutation_TNRC6A,avg_logisticLasso_mu,0.953939,0.983288,0.96264,0.960052
mutation_NRK,avg_logisticLasso_mu,0.977832,0.995895,0.979037,0.979201
mutation_CR1,avg_logisticLasso_mu,0.972677,0.99596,0.976305,0.975021
mutation_ZEB2,avg_logisticLasso_mu,0.972942,0.984648,0.975994,0.975038
mutation_BCORL1,avg_logisticLasso_mu,0.972625,0.979848,0.975946,0.975038
mutation_CPAMD8,avg_logisticLasso_mu,0.963024,0.985496,0.96875,0.967569
mutation_MYLK,avg_logisticLasso_mu,0.963528,0.995896,0.969544,0.968406
mutation_XIRP2,avg_logisticLasso_mu,0.977777,0.997867,0.978619,0.978382
mutation_SLITRK5,avg_logisticLasso_mu,0.968061,0.980954,0.972069,0.970868
mutation_TMEM131,avg_logisticLasso_mu,0.976624,0.991819,0.979183,0.978361
mutation_ZNF804B,avg_logisticLasso_mu,0.975839,0.997492,0.978276,0.977535
mutation_ZNF609,avg_logisticLasso_mu,0.964161,0.990288,0.968954,0.968399
mutation_CACNA1D,avg_logisticLasso_mu,0.983062,0.995355,0.984507,0.984208
mutation_PRRC2A,avg_logisticLasso_mu,0.976753,0.994812,0.979126,0.978361
mutation_SCN7A,avg_logisticLasso_mu,0.962579,0.985838,0.968641,0.966698
mutation_ANO4,avg_logisticLasso_mu,0.964748,0.993333,0.970476,0.969246
mutation_TSC2,avg_logisticLasso_mu,0.972183,0.99312,0.974895,0.974205
mutation_PI4KA,avg_logisticLasso_mu,0.967122,0.996042,0.971743,0.970868
mutation_AHNAK2,avg_logisticLasso_mu,0.979579,0.997646,0.980497,0.980031
mutation_CHD5,avg_logisticLasso_mu,0.981456,0.996228,0.983117,0.982521
mutation_YLPM1,avg_logisticLasso_mu,0.972457,0.991083,0.976107,0.975038
mutation_EGFR,avg_logisticLasso_mu,0.97757,0.997137,0.979776,0.979208
mutation_MYH6,avg_logisticLasso_mu,0.967243,0.991266,0.972215,0.970878
mutation_MUC12,avg_logisticLasso_mu,0.983272,0.995547,0.984636,0.984191
mutation_CNTN6,avg_logisticLasso_mu,0.976575,0.994404,0.978908,0.978378
mutation_CHL1,avg_logisticLasso_mu,0.963624,0.996875,0.969016,0.967552
mutation_ABCA5,avg_logisticLasso_mu,0.973077,0.998334,0.975411,0.975035
mutation_PRDM9,avg_logisticLasso_mu,0.963778,0.986211,0.969196,0.967552
mutation_IGF2R,avg_logisticLasso_mu,0.970612,0.987128,0.974465,0.973382
mutation_PKD1,avg_logisticLasso_mu,0.978437,0.995188,0.980008,0.979198
mutation_NOTCH4,avg_logisticLasso_mu,0.974389,0.994337,0.977563,0.976715
mutation_NALCN,avg_logisticLasso_mu,0.962682,0.977009,0.968464,0.966712
mutation_MTUS2,avg_logisticLasso_mu,0.970809,0.993088,0.974336,0.973382
mutation_TNN,avg_logisticLasso_mu,0.959825,0.994824,0.965401,0.964229
mutation_CABIN1,avg_logisticLasso_mu,0.975984,0.998965,0.977869,0.977538
mutation_AFF2,avg_logisticLasso_mu,0.964791,0.99005,0.970009,0.968368
mutation_GCN1L1,avg_logisticLasso_mu,0.978981,0.998179,0.981425,0.980871
mutation_PAPPA,avg_logisticLasso_mu,0.976418,0.994372,0.979108,0.978371
mutation_NBEAL1,avg_logisticLasso_mu,0.974843,0.997565,0.977061,0.976701
mutation_PTPRM,avg_logisticLasso_mu,0.973726,0.989592,0.976726,0.975868
mutation_PDE4DIP,avg_logisticLasso_mu,0.971587,0.998217,0.973409,0.972545
mutation_INSRR,avg_logisticLasso_mu,0.96749,0.978185,0.971949,0.970885
mutation_COL19A1,avg_logisticLasso_mu,0.979594,0.995962,0.98162,0.980847
mutation_COL24A1,avg_logisticLasso_mu,0.979596,0.9973,0.98154,0.980861
mutation_CTTNBP2,avg_logisticLasso_mu,0.97324,0.982415,0.977167,0.975871
mutation_DOCK10,avg_logisticLasso_mu,0.964574,0.996713,0.970517,0.968354
mutation_SCN1A,avg_logisticLasso_mu,0.96934,0.985768,0.974364,0.972524
mutation_ABCA1,avg_logisticLasso_mu,0.975544,0.988892,0.978476,0.977528
mutation_CPS1,avg_logisticLasso_mu,0.968935,0.994214,0.972961,0.971701
mutation_LRP5,avg_logisticLasso_mu,0.966736,0.991987,0.971202,0.970059
mutation_SHANK2,avg_logisticLasso_mu,0.973012,0.985855,0.97542,0.975041
mutation_FAT1,avg_logisticLasso_mu,0.964984,0.989514,0.967952,0.966736
mutation_NSD1,avg_logisticLasso_mu,0.974589,0.992787,0.977212,0.976715
mutation_MPDZ,avg_logisticLasso_mu,0.972245,0.992046,0.976023,0.975041
mutation_SHANK1,avg_logisticLasso_mu,0.979579,0.993882,0.981513,0.980861
mutation_GOLGA3,avg_logisticLasso_mu,0.969383,0.976409,0.973457,0.972559
mutation_BRWD1,avg_logisticLasso_mu,0.976361,0.998858,0.979109,0.978371
mutation_MED12,avg_logisticLasso_mu,0.980119,0.998198,0.982146,0.981708
mutation_NACA,avg_logisticLasso_mu,0.974842,0.990589,0.977117,0.976722
mutation_MTOR,avg_logisticLasso_mu,0.977209,0.991252,0.979921,0.979198
mutation_NLRP3,avg_logisticLasso_mu,0.962539,0.996026,0.96922,0.966694
mutation_CASZ1,avg_logisticLasso_mu,0.969952,0.997399,0.973766,0.972531
mutation_SPTA1,avg_logisticLasso_mu,0.973207,0.995986,0.974748,0.974225
mutation_PTPRC,avg_logisticLasso_mu,0.963625,0.980546,0.969301,0.967538
mutation_HIVEP2,avg_logisticLasso_mu,0.978582,0.991358,0.98057,0.980031
mutation_COL20A1,avg_logisticLasso_mu,0.97581,0.997169,0.978354,0.977528
mutation_SORCS3,avg_logisticLasso_mu,0.972753,0.987012,0.976203,0.975021
mutation_SF3B1,avg_logisticLasso_mu,0.962993,0.996993,0.969058,0.967545
mutation_ST18,avg_logisticLasso_mu,0.965968,0.999313,0.971232,0.970066
mutation_CD163L1,avg_logisticLasso_mu,0.976379,0.962663,0.978643,0.978368
mutation_LAMB4,avg_logisticLasso_mu,0.96742,0.995964,0.97194,0.970889
mutation_SPTAN1,avg_logisticLasso_mu,0.969156,0.985955,0.971671,0.971715
mutation_GRIN2A,avg_logisticLasso_mu,0.969154,0.992728,0.973538,0.972548
mutation_EYS,avg_logisticLasso_mu,0.977543,0.99932,0.978982,0.978378
mutation_TCF20,avg_logisticLasso_mu,0.966606,0.995302,0.97154,0.970035
mutation_ABCC9,avg_logisticLasso_mu,0.973149,0.997822,0.976963,0.975861
mutation_RREB1,avg_logisticLasso_mu,0.961003,0.991704,0.968412,0.965861
mutation_PCNXL3,avg_logisticLasso_mu,0.975406,0.995362,0.978888,0.977514
mutation_ZC3H13,avg_logisticLasso_mu,0.974953,0.991112,0.977096,0.976705
mutation_NBPF20,avg_logisticLasso_mu,0.96855,0.988696,0.971993,0.971739
mutation_KIF15,avg_logisticLasso_mu,0.970845,0.992808,0.973692,0.973382
mutation_MYOM2,avg_logisticLasso_mu,0.971041,0.989156,0.975412,0.974201
mutation_BTBD7,avg_logisticLasso_mu,0.970704,0.996377,0.974414,0.973368
mutation_COL11A2,avg_logisticLasso_mu,0.968628,0.989101,0.973372,0.972566
mutation_ATM,avg_logisticLasso_mu,0.977635,0.997705,0.978718,0.978371
mutation_RYR2,avg_logisticLasso_mu,0.986584,0.997229,0.986895,0.986698
mutation_PIK3C2G,avg_logisticLasso_mu,0.969285,0.997692,0.973492,0.972555
mutation_ABCA9,avg_logisticLasso_mu,0.967486,0.992939,0.972608,0.970861
mutation_GLTSCR1,avg_logisticLasso_mu,0.971812,0.987034,0.975585,0.974184
mutation_MYO7B,avg_logisticLasso_mu,0.963768,0.992816,0.968234,0.967548
mutation_TLN1,avg_logisticLasso_mu,0.974659,0.993447,0.977788,0.976691
mutation_ZFYVE26,avg_logisticLasso_mu,0.981403,0.998549,0.983015,0.982528
mutation_MYO18A,avg_logisticLasso_mu,0.969382,0.991172,0.973074,0.972531
mutation_LPHN2,avg_logisticLasso_mu,0.972255,0.990773,0.976307,0.975024
mutation_HECW1,avg_logisticLasso_mu,0.96461,0.993102,0.969974,0.968378
mutation_ALPK3,avg_logisticLasso_mu,0.969238,0.995226,0.97368,0.972548
mutation_ZFHX3,avg_logisticLasso_mu,0.975114,0.994701,0.976484,0.975871
mutation_HEATR1,avg_logisticLasso_mu,0.972161,0.987445,0.975931,0.975062
mutation_TSHZ3,avg_logisticLasso_mu,0.975306,0.994635,0.978338,0.977535
mutation_MUC6,avg_logisticLasso_mu,0.975237,0.988915,0.978279,0.977541
mutation_TTF1,avg_logisticLasso_mu,0.974347,0.987718,0.977147,0.976722
mutation_XDH,avg_logisticLasso_mu,0.964334,0.988708,0.969705,0.968396
mutation_MICAL3,avg_logisticLasso_mu,0.976592,0.985492,0.978991,0.978368
mutation_KIF21A,avg_logisticLasso_mu,0.971507,0.9964,0.975142,0.974212
mutation_BCOR,avg_logisticLasso_mu,0.965554,0.992256,0.970777,0.969198
mutation_PTPRF,avg_logisticLasso_mu,0.965691,0.982326,0.971233,0.970048
mutation_DACH1,avg_logisticLasso_mu,0.967469,0.991018,0.972206,0.970875
mutation_CSMD2,avg_logisticLasso_mu,0.969792,0.986843,0.971806,0.970868
mutation_KIAA1217,avg_logisticLasso_mu,0.975265,0.989745,0.978028,0.977555
mutation_C3,avg_logisticLasso_mu,0.975351,0.994875,0.978177,0.977541
mutation_COL4A1,avg_logisticLasso_mu,0.962474,0.995331,0.970226,0.967535
mutation_PCDH17,avg_logisticLasso_mu,0.970441,0.98877,0.974601,0.973375
mutation_ARHGEF11,avg_logisticLasso_mu,0.970594,0.993324,0.974013,0.973378
mutation_LPA,avg_logisticLasso_mu,0.967753,0.994532,0.972191,0.970868
mutation_EPHB6,avg_logisticLasso_mu,0.979565,0.99232,0.981474,0.980854
mutation_PTPRZ1,avg_logisticLasso_mu,0.967552,0.988328,0.972144,0.970878
mutation_ANKRD30B,avg_logisticLasso_mu,0.975573,0.978927,0.978163,0.977541
mutation_COL5A3,avg_logisticLasso_mu,0.971379,0.992851,0.975129,0.974208
mutation_DNAH3,avg_logisticLasso_mu,0.969514,0.992357,0.972058,0.970889
mutation_CKAP5,avg_logisticLasso_mu,0.982323,0.996921,0.983503,0.983371
mutation_PCDH7,avg_logisticLasso_mu,0.969439,0.99539,0.973701,0.972545
mutation_CDC42BPA,avg_logisticLasso_mu,0.958572,0.984923,0.96674,0.965062
mutation_RALGAPA2,avg_logisticLasso_mu,0.969299,0.991275,0.97371,0.972538
mutation_CUL9,avg_logisticLasso_mu,0.979535,0.996423,0.981407,0.980868
mutation_SIPA1L3,avg_logisticLasso_mu,0.966497,0.985078,0.971728,0.970035
mutation_DOCK6,avg_logisticLasso_mu,0.971792,0.98805,0.974816,0.974198
mutation_MAGI2,avg_logisticLasso_mu,0.973685,0.977299,0.976781,0.975868
mutation_LRRK1,avg_logisticLasso_mu,0.976133,0.995286,0.978976,0.978371
mutation_COL27A1,avg_logisticLasso_mu,0.97747,0.9908,0.979571,0.979205
mutation_DCHS2,avg_logisticLasso_mu,0.975041,0.997456,0.976608,0.975882
mutation_SETD1A,avg_logisticLasso_mu,0.974641,0.998222,0.977606,0.976701
mutation_ATG2B,avg_logisticLasso_mu,0.970769,0.998664,0.974424,0.973368
mutation_PPFIA2,avg_logisticLasso_mu,0.972423,0.998755,0.976007,0.975031
mutation_TPO,avg_logisticLasso_mu,0.963217,0.992859,0.968217,0.967552
mutation_TMEM132C,avg_logisticLasso_mu,0.972645,0.989936,0.976172,0.975031
mutation_ABCB5,avg_logisticLasso_mu,0.972815,0.994304,0.975955,0.975041
mutation_EPHA5,avg_logisticLasso_mu,0.96927,0.981714,0.973705,0.972541
mutation_KAT6B,avg_logisticLasso_mu,0.972711,0.995164,0.975885,0.975038
mutation_BAI2,avg_logisticLasso_mu,0.967169,0.978321,0.9721,0.970885
mutation_CNOT1,avg_logisticLasso_mu,0.97398,0.993921,0.976364,0.975861
mutation_ARID1A,avg_logisticLasso_mu,0.977703,0.998086,0.979021,0.978364
mutation_HECTD1,avg_logisticLasso_mu,0.968044,0.995686,0.971121,0.970889
mutation_ZNF106,avg_logisticLasso_mu,0.962438,0.995703,0.969208,0.967541
mutation_TNRC6C,avg_logisticLasso_mu,0.967597,0.99021,0.971708,0.970854
mutation_AUTS2,avg_logisticLasso_mu,0.962967,0.988264,0.969483,0.967528
mutation_KCNB2,avg_logisticLasso_mu,0.974474,0.989332,0.977509,0.976698
mutation_DOCK4,avg_logisticLasso_mu,0.956369,0.986384,0.96243,0.961712
mutation_FBRSL1,avg_logisticLasso_mu,0.971742,0.988973,0.976139,0.975024
mutation_NFASC,avg_logisticLasso_mu,0.9735,0.977373,0.97668,0.975871
mutation_CDH8,avg_logisticLasso_mu,0.967385,0.998933,0.972353,0.970864
mutation_WDR17,avg_logisticLasso_mu,0.97709,0.998995,0.979734,0.979225
mutation_BIRC6,avg_logisticLasso_mu,0.974023,0.997519,0.976008,0.975045
mutation_ANKRD36C,avg_logisticLasso_mu,0.970621,0.98974,0.973725,0.973392
