Unnamed: 0,avg_transfer_gscore,RMSE_avg,MSE_avg,Pearsonr_avg,Pearsonr_pvalue_avg,Spearmanr_avg,Spearmanr_pvalue_avg,R_square_avg
gene_effect_GRID1,avg_transfer_gscore,0.081552,0.008411,0.679125,9.31E-02,0.669424,4.90E-02,0.453573
gene_effect_PAIP2,avg_transfer_gscore,0.073545,0.006585,0.725787,7.27E-04,0.684399,3.73E-03,0.387885
gene_effect_SCN3B,avg_transfer_gscore,0.086029,0.009411,0.708965,1.99E-01,0.682428,1.12E-01,0.436261
gene_effect_OR4F6,avg_transfer_gscore,0.085228,0.008192,0.667314,1.95E-01,0.637372,1.56E-01,0.390915
gene_effect_DNAI2,avg_transfer_gscore,0.080027,0.007615,0.668251,1.01E-02,0.635007,1.53E-02,0.446361
gene_effect_PSG6,avg_transfer_gscore,0.099881,0.012132,0.712961,9.23E-03,0.707302,1.14E-02,0.465895
gene_effect_ETNK1,avg_transfer_gscore,0.085671,0.008831,0.641032,1.96E-01,0.62374,5.86E-02,0.357314
gene_effect_CD276,avg_transfer_gscore,0.089595,0.010201,0.681075,9.30E-02,0.664124,1.60E-01,0.44459
gene_effect_LRRIQ4,avg_transfer_gscore,0.080011,0.007555,0.709555,5.76E-03,0.692989,4.32E-03,0.491885
gene_effect_RPS6KA5,avg_transfer_gscore,0.077903,0.006762,0.749214,4.31E-03,0.722065,1.38E-02,0.456644
gene_effect_FAM53B,avg_transfer_gscore,0.096061,0.011211,0.655298,7.46E-02,0.650399,1.26E-01,0.40893
gene_effect_CARD9,avg_transfer_gscore,0.071837,0.005619,0.683724,1.75E-02,0.637708,2.41E-02,0.45661
gene_effect_AUTS2,avg_transfer_gscore,0.106534,0.013802,0.693183,8.96E-02,0.633125,1.93E-01,0.349118
gene_effect_PPIAL4G,avg_transfer_gscore,0.101751,0.013304,0.735893,3.41E-03,0.713223,1.85E-03,0.53117
gene_effect_CHURC1,avg_transfer_gscore,0.083205,0.008782,0.71522,1.54E-01,0.692252,1.14E-01,0.39401
gene_effect_KLKB1,avg_transfer_gscore,0.075889,0.00713,0.716755,9.68E-03,0.699088,1.84E-02,0.479232
gene_effect_POTEB2,avg_transfer_gscore,0.072759,0.006803,0.743118,2.58E-02,0.735568,9.17E-03,0.512088
gene_effect_CYP1A2,avg_transfer_gscore,0.094205,0.012068,0.677712,3.56E-02,0.685723,5.95E-02,0.254371
gene_effect_DYRK2,avg_transfer_gscore,0.09672,0.010838,0.696908,4.90E-02,0.669869,8.33E-02,0.446202
gene_effect_GALK1,avg_transfer_gscore,0.100782,0.012236,0.691854,1.62E-01,0.654645,1.90E-01,0.349564
gene_effect_OR8B2,avg_transfer_gscore,0.078244,0.006825,0.639631,1.31E-01,0.636471,1.59E-01,0.384123
gene_effect_FAM168B,avg_transfer_gscore,0.084788,0.009189,0.654056,1.24E-01,0.622013,1.03E-01,0.119488
gene_effect_ZNF326,avg_transfer_gscore,0.081018,0.007673,0.719742,1.14E-02,0.703351,1.98E-02,0.437141
gene_effect_SUPT16H,avg_transfer_gscore,0.118456,0.017123,0.716382,4.78E-04,0.735098,4.53E-05,0.517912
gene_effect_CEPT1,avg_transfer_gscore,0.14951,0.031643,0.73018,1.22E-01,0.719813,4.77E-02,0.510615
gene_effect_LLCFC1,avg_transfer_gscore,0.099171,0.013652,0.628108,9.03E-02,0.624075,8.04E-02,0.385164
gene_effect_IGFALS,avg_transfer_gscore,0.090686,0.010625,0.695344,1.82E-01,0.678577,1.78E-01,0.499187
gene_effect_KCTD12,avg_transfer_gscore,0.085893,0.009099,0.651873,1.92E-01,0.652415,1.41E-01,0.329521
gene_effect_OR6B1,avg_transfer_gscore,0.092013,0.010507,0.640902,5.10E-02,0.655717,8.24E-02,0.367588
gene_effect_POTEM,avg_transfer_gscore,0.122007,0.016419,0.620829,1.77E-01,0.623344,1.85E-01,0.24552
gene_effect_TRRAP,avg_transfer_gscore,0.114254,0.015851,0.805229,1.30E-07,0.787942,2.76E-06,0.626113
gene_effect_GDAP2,avg_transfer_gscore,0.108789,0.013209,0.567243,5.56E-02,0.5614,3.23E-02,0.351188
gene_effect_RAB21,avg_transfer_gscore,0.116422,0.016086,0.724952,2.44E-02,0.694151,3.50E-02,0.483304
gene_effect_PLIN4,avg_transfer_gscore,0.087691,0.009668,0.713761,7.20E-02,0.695185,1.05E-01,0.504531
gene_effect_RAB36,avg_transfer_gscore,0.108329,0.013228,0.692988,2.54E-03,0.688145,2.83E-03,0.264943
gene_effect_ZDHHC9,avg_transfer_gscore,0.070172,0.006097,0.664768,7.96E-02,0.676727,8.95E-02,0.404263
gene_effect_SMPDL3A,avg_transfer_gscore,0.072221,0.006322,0.710272,7.32E-02,0.685801,7.13E-02,0.506924
gene_effect_SLC5A2,avg_transfer_gscore,0.082084,0.008587,0.652878,9.49E-02,0.657193,6.49E-02,0.441614
gene_effect_UQCR11,avg_transfer_gscore,0.085747,0.008403,0.731024,3.03E-02,0.718151,4.55E-02,0.295076
gene_effect_PPP6R2,avg_transfer_gscore,0.088524,0.010173,0.689301,1.60E-01,0.676903,1.44E-01,0.453785
gene_effect_ARL3,avg_transfer_gscore,0.065854,0.005239,0.751001,1.42E-03,0.740582,5.69E-04,0.567302
gene_effect_LRRC75A,avg_transfer_gscore,0.117734,0.016625,0.726074,9.73E-04,0.723096,3.82E-04,0.447729
gene_effect_AMBP,avg_transfer_gscore,0.101785,0.012217,0.652495,1.03E-02,0.646168,2.69E-02,0.363565
gene_effect_GHR,avg_transfer_gscore,0.094043,0.010135,0.644223,6.01E-02,0.635654,1.45E-01,0.355638
gene_effect_MEGF9,avg_transfer_gscore,0.073232,0.006807,0.727967,8.50E-03,0.686479,6.19E-02,0.55444
gene_effect_SRSF11,avg_transfer_gscore,0.15917,0.030283,0.775759,9.58E-05,0.748494,7.09E-04,0.441622
gene_effect_PRR15,avg_transfer_gscore,0.092285,0.010662,0.689492,1.76E-01,0.66633,1.84E-01,0.419642
gene_effect_PPFIA2,avg_transfer_gscore,0.076739,0.007195,0.745002,6.60E-03,0.736107,2.22E-03,0.550655
gene_effect_PLN,avg_transfer_gscore,0.075316,0.007307,0.672844,1.99E-01,0.648125,8.78E-02,0.430081
gene_effect_TRPM8,avg_transfer_gscore,0.079226,0.007895,0.719746,6.00E-03,0.716404,9.58E-03,0.513276
gene_effect_SP5,avg_transfer_gscore,0.120225,0.015319,0.625492,1.14E-01,0.612915,1.42E-01,0.226179
gene_effect_OR10H2,avg_transfer_gscore,0.090162,0.010187,0.713525,2.99E-02,0.694307,3.58E-02,0.45496
gene_effect_TRAPPC1,avg_transfer_gscore,0.127119,0.01907,0.734421,3.62E-04,0.715423,3.33E-04,0.457539
gene_effect_TCEANC,avg_transfer_gscore,0.093357,0.010287,0.693296,1.04E-01,0.666167,1.89E-01,0.43442
gene_effect_YIPF7,avg_transfer_gscore,0.078501,0.007889,0.668929,1.04E-01,0.648923,1.29E-01,0.485945
gene_effect_NCAPD2,avg_transfer_gscore,0.108355,0.014516,0.755685,5.62E-04,0.740917,2.31E-03,0.547743
gene_effect_SPANXB1,avg_transfer_gscore,0.090324,0.010332,0.694092,1.98E-01,0.672118,1.70E-01,0.426779
gene_effect_CLK4,avg_transfer_gscore,0.088531,0.009446,0.707848,1.61E-02,0.696684,1.28E-02,0.51238
gene_effect_RPL36AL,avg_transfer_gscore,0.1292,0.018168,0.706523,7.76E-03,0.716218,3.30E-03,0.407627
gene_effect_MED11,avg_transfer_gscore,0.117961,0.017902,0.738616,6.05E-03,0.73841,3.87E-03,0.554844
gene_effect_CST7,avg_transfer_gscore,0.086306,0.008988,0.694306,1.99E-01,0.687604,1.23E-01,0.369344
gene_effect_PLA1A,avg_transfer_gscore,0.093523,0.010181,0.705641,1.60E-01,0.658419,1.94E-01,0.340904
gene_effect_IFT122,avg_transfer_gscore,0.088619,0.009236,0.718503,3.69E-03,0.715529,4.36E-03,0.362183
gene_effect_GCK,avg_transfer_gscore,0.074205,0.006643,0.710417,1.13E-02,0.682995,9.46E-03,0.390262
gene_effect_ENPP1,avg_transfer_gscore,0.077106,0.007108,0.674882,1.20E-01,0.65004,1.15E-01,0.428594
gene_effect_MXRA5,avg_transfer_gscore,0.065171,0.005615,0.711264,1.89E-01,0.693336,1.27E-01,0.477887
gene_effect_LPIN1,avg_transfer_gscore,0.073355,0.005917,0.70229,1.11E-01,0.700985,3.14E-02,0.396028
gene_effect_GEN1,avg_transfer_gscore,0.093864,0.01053,0.746597,9.72E-03,0.748059,4.80E-03,0.448125
gene_effect_A2M,avg_transfer_gscore,0.066996,0.005706,0.697551,8.10E-02,0.678669,6.12E-02,0.48673
gene_effect_TMPRSS11F,avg_transfer_gscore,0.074783,0.006714,0.655187,1.07E-01,0.653034,1.92E-01,0.435784
gene_effect_SCN4A,avg_transfer_gscore,0.092532,0.010295,0.659984,1.85E-01,0.601134,1.43E-01,0.365548
gene_effect_ZDHHC14,avg_transfer_gscore,0.077416,0.006943,0.655774,4.10E-02,0.640984,4.01E-02,0.365945
gene_effect_EEF1A2,avg_transfer_gscore,0.095124,0.010331,0.666251,1.64E-01,0.67242,1.35E-01,0.325522
gene_effect_TEDC1,avg_transfer_gscore,0.12118,0.018045,0.773805,7.15E-05,0.767272,1.60E-04,0.5733
gene_effect_ECHS1,avg_transfer_gscore,0.097873,0.012103,0.696076,1.45E-01,0.636163,1.63E-01,0.44779
gene_effect_CPSF3,avg_transfer_gscore,0.115009,0.015738,0.743962,3.19E-04,0.73139,1.89E-04,0.552729
gene_effect_GPR156,avg_transfer_gscore,0.072907,0.006938,0.700036,1.03E-01,0.68117,6.28E-02,0.507391
gene_effect_CTU1,avg_transfer_gscore,0.134062,0.023408,0.725478,1.06E-01,0.726744,5.63E-02,0.527297
gene_effect_EXTL3,avg_transfer_gscore,0.1102,0.015066,0.758527,4.10E-04,0.743659,1.57E-04,0.541624
gene_effect_ALDH7A1,avg_transfer_gscore,0.085389,0.008553,0.711434,1.19E-02,0.693562,1.85E-02,0.492431
gene_effect_PLEKHG6,avg_transfer_gscore,0.092746,0.010695,0.691944,2.02E-02,0.669469,8.70E-02,0.37211
gene_effect_CDS2,avg_transfer_gscore,0.127017,0.018706,0.869643,1.01E-13,0.865938,5.60E-14,0.714245
gene_effect_REEP6,avg_transfer_gscore,0.094924,0.010906,0.651912,1.85E-01,0.61298,9.83E-02,0.469437
gene_effect_JAM2,avg_transfer_gscore,0.07335,0.006878,0.68291,9.56E-02,0.654621,1.23E-01,0.470691
gene_effect_IFT88,avg_transfer_gscore,0.0882,0.009779,0.686848,1.08E-01,0.664771,1.29E-01,0.182068
gene_effect_SMAD9,avg_transfer_gscore,0.07732,0.007255,0.662114,6.81E-02,0.638067,7.98E-02,0.463203
gene_effect_STC2,avg_transfer_gscore,0.07198,0.006183,0.704013,2.91E-02,0.659724,1.64E-02,0.394115
gene_effect_NRP2,avg_transfer_gscore,0.083547,0.008871,0.764649,6.89E-04,0.724773,1.62E-03,0.494495
gene_effect_SMO,avg_transfer_gscore,0.088699,0.010136,0.645217,1.49E-01,0.644245,1.49E-01,0.413664
gene_effect_NOXA1,avg_transfer_gscore,0.09214,0.010575,0.623455,8.92E-02,0.641148,1.90E-01,0.323444
gene_effect_TLR9,avg_transfer_gscore,0.084816,0.008996,0.658052,1.99E-01,0.657728,1.59E-01,0.425749
gene_effect_PLAGL1,avg_transfer_gscore,0.075149,0.007225,0.63117,4.37E-02,0.63869,1.01E-01,0.389452
gene_effect_HIST1H2AM,avg_transfer_gscore,0.07515,0.007487,0.733912,8.88E-02,0.689108,1.25E-01,0.572406
gene_effect_NAA35,avg_transfer_gscore,0.126549,0.020299,0.737347,4.75E-03,0.729948,5.50E-03,0.536366
gene_effect_TBC1D10C,avg_transfer_gscore,0.079777,0.0078,0.760935,1.36E-05,0.752397,2.91E-04,0.571763
gene_effect_ZNF22,avg_transfer_gscore,0.108469,0.014561,0.69262,3.03E-02,0.676354,2.85E-02,0.444172
gene_effect_SLC30A4,avg_transfer_gscore,0.083452,0.007971,0.720991,1.17E-02,0.668743,5.29E-02,0.343388
gene_effect_KLF9,avg_transfer_gscore,0.123368,0.016938,0.685226,3.15E-02,0.675045,2.75E-02,0.245566
gene_effect_PKD2,avg_transfer_gscore,0.085994,0.009196,0.634109,3.30E-02,0.628631,1.01E-01,0.377247
gene_effect_RASAL1,avg_transfer_gscore,0.075649,0.006412,0.716273,3.27E-03,0.675828,1.96E-02,0.483779
gene_effect_RTL8B,avg_transfer_gscore,0.079798,0.007826,0.723711,1.23E-02,0.708795,2.81E-02,0.538443
gene_effect_CDC6,avg_transfer_gscore,0.124467,0.01844,0.699138,1.01E-02,0.694228,4.06E-03,0.459255
gene_effect_CCL4L2,avg_transfer_gscore,0.082297,0.008247,0.679835,1.03E-01,0.669812,1.60E-01,0.497866
gene_effect_NDN,avg_transfer_gscore,0.095067,0.011003,0.665443,6.41E-02,0.660788,9.60E-02,0.450172
gene_effect_CHP1,avg_transfer_gscore,0.152151,0.027678,0.746802,3.25E-06,0.647269,3.22E-02,0.48691
gene_effect_AGPAT3,avg_transfer_gscore,0.111029,0.014809,0.709432,3.24E-02,0.667924,5.56E-02,0.377183
gene_effect_SLC29A2,avg_transfer_gscore,0.088912,0.010726,0.723248,1.06E-01,0.694523,1.87E-01,0.363302
gene_effect_CHAD,avg_transfer_gscore,0.093849,0.010936,0.682454,9.41E-02,0.670787,5.63E-02,0.482658
gene_effect_GRIN3B,avg_transfer_gscore,0.088371,0.009743,0.708868,6.13E-02,0.691938,5.86E-02,0.475646
gene_effect_DEFB132,avg_transfer_gscore,0.071163,0.006377,0.673523,4.14E-02,0.656653,3.50E-02,0.471783
gene_effect_LSM12,avg_transfer_gscore,0.165122,0.03515,0.752165,1.92E-04,0.726217,5.12E-04,0.539814
gene_effect_PIGX,avg_transfer_gscore,0.100375,0.012283,0.730755,1.55E-02,0.726359,4.38E-03,0.525468
gene_effect_RIOK2,avg_transfer_gscore,0.133618,0.024358,0.705442,4.63E-02,0.709029,4.38E-02,0.391255
gene_effect_OR4A5,avg_transfer_gscore,0.108603,0.012857,0.604797,1.25E-01,0.593873,4.40E-02,0.368191
gene_effect_RCAN2,avg_transfer_gscore,0.087037,0.009193,0.631922,2.78E-02,0.606123,1.34E-02,0.404006
gene_effect_GRPEL1,avg_transfer_gscore,0.118639,0.01631,0.765833,2.23E-04,0.741555,1.62E-03,0.518655
gene_effect_APOA4,avg_transfer_gscore,0.076091,0.006896,0.672812,6.88E-02,0.661119,4.73E-02,0.419853
gene_effect_SDC2,avg_transfer_gscore,0.089466,0.009031,0.73243,1.60E-03,0.707383,5.85E-03,0.444133
gene_effect_MPST,avg_transfer_gscore,0.097044,0.011117,0.676186,5.83E-02,0.643436,6.77E-02,0.442729
gene_effect_ALAS2,avg_transfer_gscore,0.080118,0.00739,0.63668,6.81E-02,0.615678,7.22E-02,0.423058
gene_effect_GABARAPL1,avg_transfer_gscore,0.084031,0.008023,0.645529,1.20E-01,0.58331,5.96E-02,0.387467
gene_effect_SIKE1,avg_transfer_gscore,0.08276,0.007913,0.72019,4.41E-02,0.720281,5.96E-02,0.477525
gene_effect_BRCA2,avg_transfer_gscore,0.138215,0.024658,0.713244,5.66E-02,0.700376,3.97E-02,0.50997
gene_effect_MPEG1,avg_transfer_gscore,0.092916,0.011283,0.681188,7.08E-02,0.67955,9.32E-02,0.373213
gene_effect_CERK,avg_transfer_gscore,0.086004,0.008945,0.664988,8.41E-02,0.63917,1.70E-01,0.477036
gene_effect_KRT12,avg_transfer_gscore,0.093098,0.01061,0.632911,1.84E-01,0.605771,2.00E-01,0.320124
gene_effect_YKT6,avg_transfer_gscore,0.148692,0.024984,0.715784,5.86E-04,0.693894,3.37E-03,0.338855
gene_effect_FAM111A,avg_transfer_gscore,0.092091,0.010029,0.63607,1.10E-01,0.632724,1.98E-01,0.344707
gene_effect_UTP14C,avg_transfer_gscore,0.061731,0.004586,0.640674,1.06E-01,0.606624,1.60E-01,0.381548
gene_effect_EPC2,avg_transfer_gscore,0.183622,0.039963,0.727105,2.76E-02,0.712357,4.08E-02,0.34002
gene_effect_UGT3A2,avg_transfer_gscore,0.090273,0.009117,0.684003,4.65E-02,0.672259,3.70E-02,0.411539
gene_effect_CRYBA1,avg_transfer_gscore,0.115403,0.015031,0.653549,7.52E-02,0.648471,1.42E-01,0.176314
gene_effect_NECAP1,avg_transfer_gscore,0.10109,0.011474,0.711956,5.29E-03,0.676559,1.82E-02,0.343499
gene_effect_CXCL12,avg_transfer_gscore,0.091048,0.011244,0.728425,5.09E-03,0.731034,1.95E-03,0.50986
gene_effect_PCDHB5,avg_transfer_gscore,0.085158,0.008291,0.6986,7.18E-02,0.66389,9.50E-02,0.230963
gene_effect_KCNT1,avg_transfer_gscore,0.102796,0.012643,0.640627,8.21E-02,0.626817,7.31E-02,0.398574
gene_effect_MYBPC1,avg_transfer_gscore,0.080667,0.007983,0.701665,7.23E-02,0.626284,1.78E-01,0.495458
gene_effect_ZBTB1,avg_transfer_gscore,0.109231,0.016038,0.680148,1.43E-01,0.654847,6.01E-02,0.430668
gene_effect_GSDMB,avg_transfer_gscore,0.096092,0.012199,0.695548,5.61E-02,0.665851,3.20E-02,0.483252
gene_effect_ASPRV1,avg_transfer_gscore,0.096643,0.011861,0.691827,1.80E-01,0.690641,5.14E-02,0.459377
gene_effect_ATP8B3,avg_transfer_gscore,0.084376,0.008623,0.690508,8.54E-02,0.656199,9.00E-02,0.488721
gene_effect_SLC13A1,avg_transfer_gscore,0.070582,0.006235,0.682562,7.33E-02,0.664593,6.66E-02,0.366699
gene_effect_TP53BP1,avg_transfer_gscore,0.144191,0.025268,0.818365,5.52E-08,0.782822,1.88E-05,0.6541
gene_effect_DMAC1,avg_transfer_gscore,0.11452,0.01578,0.73235,5.09E-02,0.6957,4.29E-02,0.490651
gene_effect_OR1L4,avg_transfer_gscore,0.075999,0.006591,0.63135,1.45E-01,0.612764,9.79E-02,0.411125
gene_effect_GREM2,avg_transfer_gscore,0.099325,0.012389,0.658295,2.07E-02,0.652895,4.90E-02,0.307633
gene_effect_ZNF420,avg_transfer_gscore,0.082264,0.008075,0.688682,1.01E-01,0.673954,1.32E-01,0.370796
gene_effect_SHCBP1,avg_transfer_gscore,0.081358,0.008175,0.743751,3.61E-02,0.722806,4.94E-02,0.551279
gene_effect_C19orf66,avg_transfer_gscore,0.092484,0.011402,0.677312,6.75E-02,0.653967,1.02E-01,0.431591
gene_effect_ZNF571,avg_transfer_gscore,0.07845,0.007029,0.679083,1.01E-01,0.662776,1.17E-01,0.417152
gene_effect_FBLN1,avg_transfer_gscore,0.083513,0.008221,0.695991,1.30E-01,0.672716,1.96E-01,0.387777
gene_effect_TMPRSS11D,avg_transfer_gscore,0.083808,0.008325,0.684648,1.69E-01,0.701691,6.18E-02,0.435367
gene_effect_NONO,avg_transfer_gscore,0.151932,0.027073,0.697156,5.11E-02,0.667645,5.18E-02,0.498832
gene_effect_C9orf153,avg_transfer_gscore,0.065064,0.005435,0.724617,8.32E-02,0.708029,8.94E-02,0.576991
gene_effect_ANKHD1,avg_transfer_gscore,0.122002,0.017594,0.700843,1.11E-02,0.684921,3.63E-02,0.442647
gene_effect_DOCK10,avg_transfer_gscore,0.081009,0.008189,0.752339,5.57E-05,0.722419,2.17E-03,0.564268
gene_effect_BMP2,avg_transfer_gscore,0.09254,0.009772,0.640556,1.14E-01,0.58812,5.75E-02,0.311312
gene_effect_PCNP,avg_transfer_gscore,0.093273,0.010796,0.698214,1.64E-01,0.686809,1.83E-01,0.341904
gene_effect_ACSL5,avg_transfer_gscore,0.06747,0.005491,0.714779,8.34E-02,0.703333,4.78E-02,0.474848
gene_effect_NMB,avg_transfer_gscore,0.100814,0.011737,0.582703,1.45E-01,0.554146,8.73E-02,0.131933
gene_effect_RPL5,avg_transfer_gscore,0.120591,0.017701,0.763573,2.25E-05,0.772652,1.06E-06,0.495432
gene_effect_VEZF1,avg_transfer_gscore,0.151794,0.030728,0.697154,9.25E-02,0.668151,1.11E-01,0.334084
gene_effect_ZNF254,avg_transfer_gscore,0.113562,0.016476,0.696571,9.84E-02,0.681868,8.62E-02,0.441186
gene_effect_NUP205,avg_transfer_gscore,0.133469,0.02343,0.744447,9.48E-03,0.731046,9.31E-03,0.537159
gene_effect_SUGT1,avg_transfer_gscore,0.14962,0.029228,0.784597,2.10E-05,0.774553,7.91E-05,0.574773
gene_effect_MICU1,avg_transfer_gscore,0.09296,0.010179,0.787449,3.06E-05,0.718142,3.69E-02,0.576901
gene_effect_ANAPC7,avg_transfer_gscore,0.101001,0.012136,0.668684,1.94E-01,0.654887,1.68E-01,0.441663
gene_effect_TIMM50,avg_transfer_gscore,0.097444,0.011453,0.69672,1.05E-01,0.655993,1.29E-01,0.432282
gene_effect_HSPG2,avg_transfer_gscore,0.063748,0.005651,0.725036,2.57E-02,0.714126,1.48E-02,0.414548
gene_effect_FGD1,avg_transfer_gscore,0.119259,0.016024,0.600234,2.01E-02,0.598364,9.16E-03,0.133726
gene_effect_RERGL,avg_transfer_gscore,0.08067,0.007233,0.708004,5.13E-02,0.711922,3.48E-02,0.463222
gene_effect_TLK1,avg_transfer_gscore,0.092602,0.010997,0.678221,1.11E-01,0.668592,7.99E-02,0.48373
gene_effect_STAC,avg_transfer_gscore,0.097366,0.010092,0.685269,3.78E-02,0.679628,8.10E-02,0.367601
gene_effect_TSPAN9,avg_transfer_gscore,0.081758,0.008409,0.727704,5.85E-02,0.705779,4.95E-02,0.465628
gene_effect_GPR137B,avg_transfer_gscore,0.099992,0.012119,0.672235,1.77E-01,0.671099,1.86E-01,0.32794
gene_effect_NLGN3,avg_transfer_gscore,0.080237,0.007121,0.676042,5.99E-02,0.647221,3.71E-02,0.432841
gene_effect_WASF2,avg_transfer_gscore,0.105669,0.013738,0.741849,7.40E-03,0.706681,1.31E-02,0.567659
gene_effect_PSEN1,avg_transfer_gscore,0.103504,0.011875,0.64218,1.53E-01,0.655947,8.57E-02,0.358665
gene_effect_GADD45G,avg_transfer_gscore,0.084675,0.009179,0.683981,1.48E-01,0.675536,1.04E-01,0.470985
gene_effect_NID1,avg_transfer_gscore,0.085064,0.008581,0.722009,8.94E-03,0.689387,1.29E-02,0.503562
gene_effect_PSMB10,avg_transfer_gscore,0.091894,0.009877,0.658106,5.21E-02,0.625546,2.40E-02,0.453657
gene_effect_HOOK1,avg_transfer_gscore,0.081207,0.0075,0.697831,2.47E-02,0.665185,5.52E-02,0.483859
gene_effect_PHGR1,avg_transfer_gscore,0.092632,0.009884,0.682477,8.99E-02,0.666121,7.02E-02,0.352638
gene_effect_SYNE3,avg_transfer_gscore,0.087762,0.009573,0.632703,3.75E-02,0.600894,7.09E-02,0.306856
gene_effect_SLFN5,avg_transfer_gscore,0.084761,0.008152,0.628703,1.69E-01,0.627795,1.01E-01,0.315112
gene_effect_CASP9,avg_transfer_gscore,0.09014,0.010023,0.706574,1.42E-02,0.691828,8.82E-03,0.497566
gene_effect_CNTNAP3B,avg_transfer_gscore,0.108616,0.014612,0.694143,1.36E-01,0.691771,1.42E-01,0.459055
gene_effect_GRIN2A,avg_transfer_gscore,0.080924,0.007534,0.724482,4.37E-03,0.703774,1.18E-02,0.41017
gene_effect_CRYBA4,avg_transfer_gscore,0.088303,0.009425,0.707787,6.72E-05,0.681744,5.63E-04,0.512194
gene_effect_SPATA19,avg_transfer_gscore,0.083621,0.008084,0.667193,1.85E-01,0.635853,1.56E-01,0.330497
gene_effect_COL25A1,avg_transfer_gscore,0.071264,0.006153,0.718496,1.02E-01,0.688476,1.09E-01,0.573013
gene_effect_DEFB124,avg_transfer_gscore,0.071367,0.006339,0.66194,4.23E-02,0.627481,1.07E-01,0.371875
gene_effect_SIT1,avg_transfer_gscore,0.107151,0.01217,0.704715,2.34E-02,0.678541,1.01E-02,0.339359
gene_effect_TIMM13,avg_transfer_gscore,0.14202,0.025626,0.729882,2.48E-02,0.724848,3.78E-02,0.497494
gene_effect_STN1,avg_transfer_gscore,0.14073,0.024621,0.775218,3.71E-03,0.776128,7.67E-04,0.5646
gene_effect_LURAP1,avg_transfer_gscore,0.097481,0.010643,0.684101,1.32E-02,0.646697,3.19E-02,0.352367
gene_effect_VPS28,avg_transfer_gscore,0.131948,0.022017,0.714759,4.62E-03,0.694657,3.96E-02,0.35737
gene_effect_MARK4,avg_transfer_gscore,0.082198,0.007833,0.708141,3.08E-02,0.696201,2.36E-02,0.485352
gene_effect_CSNK2A1,avg_transfer_gscore,0.184275,0.038649,0.673284,7.71E-02,0.649071,5.26E-02,0.393408
gene_effect_GTF2H2C,avg_transfer_gscore,0.077571,0.00711,0.719092,2.46E-04,0.707902,1.85E-03,0.505197
gene_effect_CLCNKA,avg_transfer_gscore,0.07883,0.007316,0.658715,1.84E-01,0.635241,1.58E-01,0.387836
gene_effect_GSTP1,avg_transfer_gscore,0.091485,0.010395,0.695727,2.26E-02,0.70142,1.72E-02,0.542164
gene_effect_ATP5F1E,avg_transfer_gscore,0.122529,0.018104,0.744381,1.15E-03,0.739252,1.56E-03,0.523629
gene_effect_MORN1,avg_transfer_gscore,0.087699,0.009588,0.699671,1.80E-02,0.682482,2.15E-02,0.492165
gene_effect_HVCN1,avg_transfer_gscore,0.071593,0.005892,0.712018,2.56E-03,0.675819,2.15E-03,0.479614
gene_effect_ZC3H12C,avg_transfer_gscore,0.088479,0.009373,0.697487,2.80E-02,0.676182,9.82E-02,0.424361
gene_effect_ZNF679,avg_transfer_gscore,0.096762,0.011742,0.679216,3.12E-02,0.671751,9.50E-03,0.433195
gene_effect_ZNF540,avg_transfer_gscore,0.073925,0.006907,0.671466,1.31E-01,0.655329,1.87E-01,0.419697
gene_effect_PGAP1,avg_transfer_gscore,0.071913,0.006003,0.716666,3.47E-02,0.676881,6.96E-02,0.500955
gene_effect_PRKCB,avg_transfer_gscore,0.094587,0.01196,0.700894,2.60E-02,0.717476,3.25E-03,0.443364
gene_effect_MUC6,avg_transfer_gscore,0.081408,0.008313,0.730491,8.89E-02,0.683834,1.79E-01,0.529249
gene_effect_ITGA7,avg_transfer_gscore,0.08743,0.009019,0.697989,3.35E-02,0.69054,9.75E-03,0.474415
gene_effect_PRDM14,avg_transfer_gscore,0.086667,0.009769,0.687041,1.14E-01,0.657304,1.38E-01,0.493306
gene_effect_PRUNE2,avg_transfer_gscore,0.097282,0.011843,0.673109,1.83E-01,0.65445,1.98E-01,0.512466
gene_effect_C1orf141,avg_transfer_gscore,0.085653,0.008631,0.645558,4.84E-02,0.628986,8.73E-02,0.261257
gene_effect_LRRC42,avg_transfer_gscore,0.076954,0.007222,0.69809,1.65E-01,0.65459,1.70E-01,0.449436
gene_effect_ECT2,avg_transfer_gscore,0.142134,0.022693,0.721729,1.51E-02,0.713214,4.61E-03,0.48667
gene_effect_PKD2L1,avg_transfer_gscore,0.080725,0.008294,0.639342,2.53E-02,0.627167,1.81E-02,0.380761
